,shape_id,stop_sequence,stop_id,geometry_stop,route_id,route_name,direction_id,stop_name,geometry_shape,cut_distance_stop_point
7225,230053,1,22918,POINT (-111.979691 41.22314),33219,F618 OGDEN BDO FLEX,0,Ogden Central Station (Bay A),"LINESTRING (-111.979785 41.223104, -111.979967 41.223479, -111.979944 41.223577, -111.979836 41.223622, -111.979728 41.223604, -111.979606 41.223435, -111.979533 41.223301, -111.97882 41.22328, -111.97881 41.22357, -111.9788 41.22431, -111.97879 41.22463, -111.97879 41.22496, -111.97878 41.2253, -111.97877 41.22579, -111.97875 41.2264, -111.97874 41.22667, -111.97873 41.22705, -111.97872 41.22744, -111.97871 41.22776, -111.97869 41.22868, -111.97868 41.22913, -111.97867 41.22961, -111.97867 41.22987, -111.97866 41.23038, -111.97865 41.23078, -111.97864 41.23122, -111.97863 41.23163, -111.97862 41.23218, -111.97861 41.23248, -111.9786 41.23284, -111.97858 41.23357, -111.97858 41.2338, -111.97857 41.23418, -111.97856 41.23496, -111.97853 41.23622, -111.97853 41.23642, -111.97852 41.23681, -111.97708 41.23679, -111.97572 41.23676, -111.975719 41.23676, -111.97431 41.23676, -111.972939 41.23674, -111.971539 41.236719, -111.97036 41.23673, -111.9701 41.23669, -111.97008 41.23747, -111.97007 41.23771, -111.97007 41.23801, -111.97006 41.23871, -111.97003 41.2398, -111.96999 41.24129, -111.96996 41.24267, -111.96995 41.24305, -111.96995 41.24322, -111.96995 41.2435, -111.96994 41.24378, -111.96993 41.24431, -111.96992 41.24476, -111.96992 41.24499, -111.96992 41.24529, -111.96992 41.24551, -111.96991 41.24591, -111.96989 41.24681, -111.96986 41.24795, -111.96985 41.24857, -111.96984 41.24927, -111.96982 41.25021, -111.96979 41.25171, -111.96978 41.25211, -111.96978 41.25243, -111.96977 41.25278, -111.96976 41.25318, -111.96974 41.25402, -111.96974 41.2543, -111.96973 41.25466, -111.96972 41.25513, -111.96971 41.25552, -111.9697 41.25593, -111.9697 41.25622, -111.96969 41.25666, -111.96968 41.25693, -111.96967 41.25756, -111.96966 41.25803, -111.96966 41.25823, -111.96965 41.25857, -111.96964 41.25875, -111.96963 41.25919, -111.96984 41.25919, -111.96991 41.25919, -111.97054 41.2592, -111.97359 41.25923, -111.97638 41.25925, -111.97732 41.25927, -111.97789 41.25928, -111.97866 41.25929, -111.97924 41.2593, -111.98098 41.25932, -111.9821 41.25933, -111.98436 41.25936, -111.98581 41.25937, -111.98681 41.25938, -111.98785 41.25939, -111.98805 41.25939, -111.9886 41.25937, -111.98943 41.25941, -111.99007 41.25941, -111.99009 41.25963, -111.99013 41.26001, -111.99009 41.26019, -111.99001 41.26051, -111.99001 41.26072, -111.99007 41.2616, -111.99024 41.26366, -111.99043 41.26574, -111.99166 41.26567, -111.99278 41.2656, -111.99255 41.26356, -111.99356 41.26351, -111.99459 41.26345, -111.99557 41.2634, -111.99563 41.26339, -111.99662 41.26335, -111.9976 41.26331, -111.99869 41.26325, -111.999 41.26323, -111.99972 41.26319, -112.00075 41.26315, -112.00175 41.26309, -112.0028 41.26304, -112.0038 41.26299, -112.00443 41.26296, -112.00484 41.26293, -112.00588 41.26288, -112.00732 41.26278, -112.00717 41.26077, -112.00699 41.259, -112.00686 41.25837, -112.00685 41.25825, -112.00697 41.25823, -112.0071 41.25813, -112.00714 41.25801, -112.0071 41.25789, -112.00697 41.25779, -112.00681 41.25776, -112.00675 41.25776, -112.00652 41.25789, -112.00648 41.25801, -112.0055 41.25805, -112.00447 41.25812, -112.00337 41.25819, -112.00238 41.25823, -112.00135 41.25826, -112.00033 41.25832, -111.99994 41.25835, -111.99956 41.25841, -111.99929 41.25848, -111.99823 41.25877, -111.99821 41.25873, -111.99811 41.25866, -111.99797 41.25864, -111.998 41.25776, -111.99801 41.25703, -111.9979 41.25534, -111.9979 41.25444, -111.99779 41.25415, -111.9977 41.2539, -111.99755 41.25358, -111.99738 41.25326, -111.99711 41.25288, -111.99696 41.25268, -111.99628 41.25195, -111.99547 41.25116, -111.99518 41.25071, -111.99498 41.2504, -111.99479 41.24988, -111.99455 41.24895, -111.99455 41.248949, -111.994509 41.246759, -111.99445 41.24564, -111.99141 41.24561, -111.99013 41.24557, -111.99003 41.24607, -111.99003 41.24677, -111.99001 41.2478, -111.98996 41.25019, -111.98995 41.25129, -111.98994 41.25227, -111.98991 41.25254, -111.98991 41.25288, -111.98989 41.25325, -111.9899 41.25352, -111.98992 41.25442, -111.99012 41.25499, -111.99046 41.2553, -111.99107 41.25568, -111.99168 41.25607, -111.99254 41.2567, -111.99303 41.25708, -111.99341 41.25749, -111.99345 41.25895, -111.99331 41.25898, -111.99321 41.25906, -111.99317 41.25916, -111.99319 41.25924, -111.99291 41.25932, -111.99258 41.25937, -111.99219 41.25942, -111.99061 41.25941, -111.99054 41.25941, -111.99007 41.25941, -111.98943 41.25941, -111.9886 41.25937, -111.98805 41.25939, -111.98785 41.25939, -111.98681 41.25938, -111.98581 41.25937, -111.98436 41.25936, -111.9821 41.25933, -111.98098 41.25932, -111.97924 41.2593, -111.97866 41.25929, -111.97789 41.25928, -111.97732 41.25927, -111.97638 41.25925, -111.97359 41.25923, -111.97054 41.2592, -111.96991 41.25919, -111.96984 41.25919, -111.96963 41.25919, -111.96964 41.25875, -111.96965 41.25857, -111.96966 41.25823, -111.96966 41.25803, -111.96967 41.25756, -111.96968 41.25693, -111.96969 41.25666, -111.9697 41.25622, -111.9697 41.25593, -111.96971 41.25552, -111.96972 41.25513, -111.96973 41.25466, -111.96974 41.2543, -111.96974 41.25402, -111.96976 41.25318, -111.96977 41.25278, -111.96978 41.25243, -111.96978 41.25211, -111.96979 41.25171, -111.96982 41.25021, -111.96984 41.24927, -111.96985 41.24857, -111.96986 41.24795, -111.96989 41.24681, -111.96991 41.24591, -111.96992 41.24551, -111.96992 41.24529, -111.96992 41.24499, -111.96992 41.24476, -111.96993 41.24431, -111.96994 41.24378, -111.96995 41.2435, -111.96995 41.24322, -111.96995 41.24305, -111.96996 41.24267, -111.96999 41.24129, -111.97003 41.2398, -111.97006 41.23871, -111.97007 41.23801, -111.97007 41.23771, -111.97008 41.23747, -111.9701 41.23669, -111.97036 41.23673, -111.971539 41.236719, -111.972939 41.23674, -111.97431 41.23676, -111.975719 41.23676, -111.97572 41.23676, -111.97708 41.23679, -111.97852 41.23681, -111.97853 41.23642, -111.97853 41.23622, -111.97856 41.23496, -111.97857 41.23418, -111.97858 41.2338, -111.97858 41.23357, -111.9786 41.23284, -111.97861 41.23248, -111.97862 41.23218, -111.97863 41.23163, -111.97864 41.23122, -111.97865 41.23078, -111.97866 41.23038, -111.97867 41.22987, -111.97867 41.22961, -111.97868 41.22913, -111.97869 41.22868, -111.97871 41.22776, -111.97872 41.22744, -111.97873 41.22705, -111.97874 41.22667, -111.97875 41.2264, -111.97877 41.22579, -111.97878 41.2253, -111.97879 41.22496, -111.97879 41.22463, -111.9788 41.22431, -111.97881 41.22357, -111.97882 41.22328, -111.97883 41.22293, -111.979543 41.222926, -111.97964 41.222971, -111.979785 41.223104)",0.9997861341247335
7226,230053,2,11187,POINT (-111.978551 41.228696),33219,F618 OGDEN BDO FLEX,0,Wall Ave @ 2110 S,"LINESTRING (-111.979785 41.223104, -111.979967 41.223479, -111.979944 41.223577, -111.979836 41.223622, -111.979728 41.223604, -111.979606 41.223435, -111.979533 41.223301, -111.97882 41.22328, -111.97881 41.22357, -111.9788 41.22431, -111.97879 41.22463, -111.97879 41.22496, -111.97878 41.2253, -111.97877 41.22579, -111.97875 41.2264, -111.97874 41.22667, -111.97873 41.22705, -111.97872 41.22744, -111.97871 41.22776, -111.97869 41.22868, -111.97868 41.22913, -111.97867 41.22961, -111.97867 41.22987, -111.97866 41.23038, -111.97865 41.23078, -111.97864 41.23122, -111.97863 41.23163, -111.97862 41.23218, -111.97861 41.23248, -111.9786 41.23284, -111.97858 41.23357, -111.97858 41.2338, -111.97857 41.23418, -111.97856 41.23496, -111.97853 41.23622, -111.97853 41.23642, -111.97852 41.23681, -111.97708 41.23679, -111.97572 41.23676, -111.975719 41.23676, -111.97431 41.23676, -111.972939 41.23674, -111.971539 41.236719, -111.97036 41.23673, -111.9701 41.23669, -111.97008 41.23747, -111.97007 41.23771, -111.97007 41.23801, -111.97006 41.23871, -111.97003 41.2398, -111.96999 41.24129, -111.96996 41.24267, -111.96995 41.24305, -111.96995 41.24322, -111.96995 41.2435, -111.96994 41.24378, -111.96993 41.24431, -111.96992 41.24476, -111.96992 41.24499, -111.96992 41.24529, -111.96992 41.24551, -111.96991 41.24591, -111.96989 41.24681, -111.96986 41.24795, -111.96985 41.24857, -111.96984 41.24927, -111.96982 41.25021, -111.96979 41.25171, -111.96978 41.25211, -111.96978 41.25243, -111.96977 41.25278, -111.96976 41.25318, -111.96974 41.25402, -111.96974 41.2543, -111.96973 41.25466, -111.96972 41.25513, -111.96971 41.25552, -111.9697 41.25593, -111.9697 41.25622, -111.96969 41.25666, -111.96968 41.25693, -111.96967 41.25756, -111.96966 41.25803, -111.96966 41.25823, -111.96965 41.25857, -111.96964 41.25875, -111.96963 41.25919, -111.96984 41.25919, -111.96991 41.25919, -111.97054 41.2592, -111.97359 41.25923, -111.97638 41.25925, -111.97732 41.25927, -111.97789 41.25928, -111.97866 41.25929, -111.97924 41.2593, -111.98098 41.25932, -111.9821 41.25933, -111.98436 41.25936, -111.98581 41.25937, -111.98681 41.25938, -111.98785 41.25939, -111.98805 41.25939, -111.9886 41.25937, -111.98943 41.25941, -111.99007 41.25941, -111.99009 41.25963, -111.99013 41.26001, -111.99009 41.26019, -111.99001 41.26051, -111.99001 41.26072, -111.99007 41.2616, -111.99024 41.26366, -111.99043 41.26574, -111.99166 41.26567, -111.99278 41.2656, -111.99255 41.26356, -111.99356 41.26351, -111.99459 41.26345, -111.99557 41.2634, -111.99563 41.26339, -111.99662 41.26335, -111.9976 41.26331, -111.99869 41.26325, -111.999 41.26323, -111.99972 41.26319, -112.00075 41.26315, -112.00175 41.26309, -112.0028 41.26304, -112.0038 41.26299, -112.00443 41.26296, -112.00484 41.26293, -112.00588 41.26288, -112.00732 41.26278, -112.00717 41.26077, -112.00699 41.259, -112.00686 41.25837, -112.00685 41.25825, -112.00697 41.25823, -112.0071 41.25813, -112.00714 41.25801, -112.0071 41.25789, -112.00697 41.25779, -112.00681 41.25776, -112.00675 41.25776, -112.00652 41.25789, -112.00648 41.25801, -112.0055 41.25805, -112.00447 41.25812, -112.00337 41.25819, -112.00238 41.25823, -112.00135 41.25826, -112.00033 41.25832, -111.99994 41.25835, -111.99956 41.25841, -111.99929 41.25848, -111.99823 41.25877, -111.99821 41.25873, -111.99811 41.25866, -111.99797 41.25864, -111.998 41.25776, -111.99801 41.25703, -111.9979 41.25534, -111.9979 41.25444, -111.99779 41.25415, -111.9977 41.2539, -111.99755 41.25358, -111.99738 41.25326, -111.99711 41.25288, -111.99696 41.25268, -111.99628 41.25195, -111.99547 41.25116, -111.99518 41.25071, -111.99498 41.2504, -111.99479 41.24988, -111.99455 41.24895, -111.99455 41.248949, -111.994509 41.246759, -111.99445 41.24564, -111.99141 41.24561, -111.99013 41.24557, -111.99003 41.24607, -111.99003 41.24677, -111.99001 41.2478, -111.98996 41.25019, -111.98995 41.25129, -111.98994 41.25227, -111.98991 41.25254, -111.98991 41.25288, -111.98989 41.25325, -111.9899 41.25352, -111.98992 41.25442, -111.99012 41.25499, -111.99046 41.2553, -111.99107 41.25568, -111.99168 41.25607, -111.99254 41.2567, -111.99303 41.25708, -111.99341 41.25749, -111.99345 41.25895, -111.99331 41.25898, -111.99321 41.25906, -111.99317 41.25916, -111.99319 41.25924, -111.99291 41.25932, -111.99258 41.25937, -111.99219 41.25942, -111.99061 41.25941, -111.99054 41.25941, -111.99007 41.25941, -111.98943 41.25941, -111.9886 41.25937, -111.98805 41.25939, -111.98785 41.25939, -111.98681 41.25938, -111.98581 41.25937, -111.98436 41.25936, -111.9821 41.25933, -111.98098 41.25932, -111.97924 41.2593, -111.97866 41.25929, -111.97789 41.25928, -111.97732 41.25927, -111.97638 41.25925, -111.97359 41.25923, -111.97054 41.2592, -111.96991 41.25919, -111.96984 41.25919, -111.96963 41.25919, -111.96964 41.25875, -111.96965 41.25857, -111.96966 41.25823, -111.96966 41.25803, -111.96967 41.25756, -111.96968 41.25693, -111.96969 41.25666, -111.9697 41.25622, -111.9697 41.25593, -111.96971 41.25552, -111.96972 41.25513, -111.96973 41.25466, -111.96974 41.2543, -111.96974 41.25402, -111.96976 41.25318, -111.96977 41.25278, -111.96978 41.25243, -111.96978 41.25211, -111.96979 41.25171, -111.96982 41.25021, -111.96984 41.24927, -111.96985 41.24857, -111.96986 41.24795, -111.96989 41.24681, -111.96991 41.24591, -111.96992 41.24551, -111.96992 41.24529, -111.96992 41.24499, -111.96992 41.24476, -111.96993 41.24431, -111.96994 41.24378, -111.96995 41.2435, -111.96995 41.24322, -111.96995 41.24305, -111.96996 41.24267, -111.96999 41.24129, -111.97003 41.2398, -111.97006 41.23871, -111.97007 41.23801, -111.97007 41.23771, -111.97008 41.23747, -111.9701 41.23669, -111.97036 41.23673, -111.971539 41.236719, -111.972939 41.23674, -111.97431 41.23676, -111.975719 41.23676, -111.97572 41.23676, -111.97708 41.23679, -111.97852 41.23681, -111.97853 41.23642, -111.97853 41.23622, -111.97856 41.23496, -111.97857 41.23418, -111.97858 41.2338, -111.97858 41.23357, -111.9786 41.23284, -111.97861 41.23248, -111.97862 41.23218, -111.97863 41.23163, -111.97864 41.23122, -111.97865 41.23078, -111.97866 41.23038, -111.97867 41.22987, -111.97867 41.22961, -111.97868 41.22913, -111.97869 41.22868, -111.97871 41.22776, -111.97872 41.22744, -111.97873 41.22705, -111.97874 41.22667, -111.97875 41.2264, -111.97877 41.22579, -111.97878 41.2253, -111.97879 41.22496, -111.97879 41.22463, -111.9788 41.22431, -111.97881 41.22357, -111.97882 41.22328, -111.97883 41.22293, -111.979543 41.222926, -111.97964 41.222971, -111.979785 41.223104)",0.9676965569872392
7227,230053,3,24430,POINT (-111.978495 41.230559),33219,F618 OGDEN BDO FLEX,0,Wall Ave @ 2038 S,"LINESTRING (-111.979785 41.223104, -111.979967 41.223479, -111.979944 41.223577, -111.979836 41.223622, -111.979728 41.223604, -111.979606 41.223435, -111.979533 41.223301, -111.97882 41.22328, -111.97881 41.22357, -111.9788 41.22431, -111.97879 41.22463, -111.97879 41.22496, -111.97878 41.2253, -111.97877 41.22579, -111.97875 41.2264, -111.97874 41.22667, -111.97873 41.22705, -111.97872 41.22744, -111.97871 41.22776, -111.97869 41.22868, -111.97868 41.22913, -111.97867 41.22961, -111.97867 41.22987, -111.97866 41.23038, -111.97865 41.23078, -111.97864 41.23122, -111.97863 41.23163, -111.97862 41.23218, -111.97861 41.23248, -111.9786 41.23284, -111.97858 41.23357, -111.97858 41.2338, -111.97857 41.23418, -111.97856 41.23496, -111.97853 41.23622, -111.97853 41.23642, -111.97852 41.23681, -111.97708 41.23679, -111.97572 41.23676, -111.975719 41.23676, -111.97431 41.23676, -111.972939 41.23674, -111.971539 41.236719, -111.97036 41.23673, -111.9701 41.23669, -111.97008 41.23747, -111.97007 41.23771, -111.97007 41.23801, -111.97006 41.23871, -111.97003 41.2398, -111.96999 41.24129, -111.96996 41.24267, -111.96995 41.24305, -111.96995 41.24322, -111.96995 41.2435, -111.96994 41.24378, -111.96993 41.24431, -111.96992 41.24476, -111.96992 41.24499, -111.96992 41.24529, -111.96992 41.24551, -111.96991 41.24591, -111.96989 41.24681, -111.96986 41.24795, -111.96985 41.24857, -111.96984 41.24927, -111.96982 41.25021, -111.96979 41.25171, -111.96978 41.25211, -111.96978 41.25243, -111.96977 41.25278, -111.96976 41.25318, -111.96974 41.25402, -111.96974 41.2543, -111.96973 41.25466, -111.96972 41.25513, -111.96971 41.25552, -111.9697 41.25593, -111.9697 41.25622, -111.96969 41.25666, -111.96968 41.25693, -111.96967 41.25756, -111.96966 41.25803, -111.96966 41.25823, -111.96965 41.25857, -111.96964 41.25875, -111.96963 41.25919, -111.96984 41.25919, -111.96991 41.25919, -111.97054 41.2592, -111.97359 41.25923, -111.97638 41.25925, -111.97732 41.25927, -111.97789 41.25928, -111.97866 41.25929, -111.97924 41.2593, -111.98098 41.25932, -111.9821 41.25933, -111.98436 41.25936, -111.98581 41.25937, -111.98681 41.25938, -111.98785 41.25939, -111.98805 41.25939, -111.9886 41.25937, -111.98943 41.25941, -111.99007 41.25941, -111.99009 41.25963, -111.99013 41.26001, -111.99009 41.26019, -111.99001 41.26051, -111.99001 41.26072, -111.99007 41.2616, -111.99024 41.26366, -111.99043 41.26574, -111.99166 41.26567, -111.99278 41.2656, -111.99255 41.26356, -111.99356 41.26351, -111.99459 41.26345, -111.99557 41.2634, -111.99563 41.26339, -111.99662 41.26335, -111.9976 41.26331, -111.99869 41.26325, -111.999 41.26323, -111.99972 41.26319, -112.00075 41.26315, -112.00175 41.26309, -112.0028 41.26304, -112.0038 41.26299, -112.00443 41.26296, -112.00484 41.26293, -112.00588 41.26288, -112.00732 41.26278, -112.00717 41.26077, -112.00699 41.259, -112.00686 41.25837, -112.00685 41.25825, -112.00697 41.25823, -112.0071 41.25813, -112.00714 41.25801, -112.0071 41.25789, -112.00697 41.25779, -112.00681 41.25776, -112.00675 41.25776, -112.00652 41.25789, -112.00648 41.25801, -112.0055 41.25805, -112.00447 41.25812, -112.00337 41.25819, -112.00238 41.25823, -112.00135 41.25826, -112.00033 41.25832, -111.99994 41.25835, -111.99956 41.25841, -111.99929 41.25848, -111.99823 41.25877, -111.99821 41.25873, -111.99811 41.25866, -111.99797 41.25864, -111.998 41.25776, -111.99801 41.25703, -111.9979 41.25534, -111.9979 41.25444, -111.99779 41.25415, -111.9977 41.2539, -111.99755 41.25358, -111.99738 41.25326, -111.99711 41.25288, -111.99696 41.25268, -111.99628 41.25195, -111.99547 41.25116, -111.99518 41.25071, -111.99498 41.2504, -111.99479 41.24988, -111.99455 41.24895, -111.99455 41.248949, -111.994509 41.246759, -111.99445 41.24564, -111.99141 41.24561, -111.99013 41.24557, -111.99003 41.24607, -111.99003 41.24677, -111.99001 41.2478, -111.98996 41.25019, -111.98995 41.25129, -111.98994 41.25227, -111.98991 41.25254, -111.98991 41.25288, -111.98989 41.25325, -111.9899 41.25352, -111.98992 41.25442, -111.99012 41.25499, -111.99046 41.2553, -111.99107 41.25568, -111.99168 41.25607, -111.99254 41.2567, -111.99303 41.25708, -111.99341 41.25749, -111.99345 41.25895, -111.99331 41.25898, -111.99321 41.25906, -111.99317 41.25916, -111.99319 41.25924, -111.99291 41.25932, -111.99258 41.25937, -111.99219 41.25942, -111.99061 41.25941, -111.99054 41.25941, -111.99007 41.25941, -111.98943 41.25941, -111.9886 41.25937, -111.98805 41.25939, -111.98785 41.25939, -111.98681 41.25938, -111.98581 41.25937, -111.98436 41.25936, -111.9821 41.25933, -111.98098 41.25932, -111.97924 41.2593, -111.97866 41.25929, -111.97789 41.25928, -111.97732 41.25927, -111.97638 41.25925, -111.97359 41.25923, -111.97054 41.2592, -111.96991 41.25919, -111.96984 41.25919, -111.96963 41.25919, -111.96964 41.25875, -111.96965 41.25857, -111.96966 41.25823, -111.96966 41.25803, -111.96967 41.25756, -111.96968 41.25693, -111.96969 41.25666, -111.9697 41.25622, -111.9697 41.25593, -111.96971 41.25552, -111.96972 41.25513, -111.96973 41.25466, -111.96974 41.2543, -111.96974 41.25402, -111.96976 41.25318, -111.96977 41.25278, -111.96978 41.25243, -111.96978 41.25211, -111.96979 41.25171, -111.96982 41.25021, -111.96984 41.24927, -111.96985 41.24857, -111.96986 41.24795, -111.96989 41.24681, -111.96991 41.24591, -111.96992 41.24551, -111.96992 41.24529, -111.96992 41.24499, -111.96992 41.24476, -111.96993 41.24431, -111.96994 41.24378, -111.96995 41.2435, -111.96995 41.24322, -111.96995 41.24305, -111.96996 41.24267, -111.96999 41.24129, -111.97003 41.2398, -111.97006 41.23871, -111.97007 41.23801, -111.97007 41.23771, -111.97008 41.23747, -111.9701 41.23669, -111.97036 41.23673, -111.971539 41.236719, -111.972939 41.23674, -111.97431 41.23676, -111.975719 41.23676, -111.97572 41.23676, -111.97708 41.23679, -111.97852 41.23681, -111.97853 41.23642, -111.97853 41.23622, -111.97856 41.23496, -111.97857 41.23418, -111.97858 41.2338, -111.97858 41.23357, -111.9786 41.23284, -111.97861 41.23248, -111.97862 41.23218, -111.97863 41.23163, -111.97864 41.23122, -111.97865 41.23078, -111.97866 41.23038, -111.97867 41.22987, -111.97867 41.22961, -111.97868 41.22913, -111.97869 41.22868, -111.97871 41.22776, -111.97872 41.22744, -111.97873 41.22705, -111.97874 41.22667, -111.97875 41.2264, -111.97877 41.22579, -111.97878 41.2253, -111.97879 41.22496, -111.97879 41.22463, -111.9788 41.22431, -111.97881 41.22357, -111.97882 41.22328, -111.97883 41.22293, -111.979543 41.222926, -111.97964 41.222971, -111.979785 41.223104)",0.043324461460733356
